0.002211094,2.0,0.0,1.0,0.0
0.005173445,12.0,0.0,1.0,0.0
0.000880718,13.0,0.0,1.0,0.0
0.000769377,14.0,0.0,1.0,0.0
0.001079559,15.0,0.0,1.0,0.0
0.001167774,16.0,0.0,1.0,0.0
0.001342773,17.0,0.0,1.0,0.0
0.001582145,18.0,0.0,1.0,0.0
0.001480818,19.0,0.0,1.0,0.0
0.001513243,20.0,0.0,1.0,0.0
0.001825095,21.0,0.0,1.0,0.0
0.001659632,23.0,1.0,2.0,0.0
0.00173068,24.0,0.0,1.0,0.0
0.00259304,27.0,2.0,2.0,1.0
0.001852512,28.0,0.0,1.0,0.0
0.002371788,31.0,2.0,2.0,1.0
0.002660752,32.0,0.0,1.0,0.0
0.004177332,35.0,2.0,2.0,1.0
0.003155708,36.0,0.0,1.0,0.0
0.002845526,37.0,0.0,1.0,0.0
0.003586292,38.0,0.0,1.0,0.0
0.003717899,39.0,0.0,1.0,0.0
0.002888679,42.0,2.0,2.0,1.0
0.003694296,43.0,0.0,1.0,0.0
0.003340959,44.0,1.0,1.0,0.0
0.003219366,45.0,0.0,1.0,0.0
0.003016472,46.0,0.0,1.0,0.0
0.005125523,49.0,2.0,2.0,1.0
0.004770995,52.0,2.0,2.0,1.0
0.004986525,53.0,0.0,1.0,0.0
0.00396204,54.0,0.0,1.0,0.0
0.006641865,57.0,2.0,2.0,1.0
0.011307717,60.0,2.0,2.0,1.0
0.006757736,61.0,0.0,1.0,0.0
0.008774042,63.0,1.0,2.0,0.0
0.008944511,64.0,0.0,1.0,0.0
0.00737691,65.0,0.0,1.0,0.0
0.00702715,66.0,0.0,1.0,0.0
0.00728631,67.0,0.0,1.0,0.0
0.00856638,68.0,0.0,1.0,0.0
0.005736113,69.0,0.0,1.0,0.0
0.013005734,70.0,0.0,1.0,0.0
0.010088921,71.0,0.0,1.0,0.0
0.01474142,72.0,0.0,1.0,0.0
0.011228323,73.0,0.0,1.0,0.0
0.011259317,74.0,0.0,1.0,0.0
0.013876915,75.0,0.0,1.0,0.0
0.015703917,76.0,0.0,1.0,0.0
0.020207643,77.0,0.0,1.0,0.0
0.013959885,78.0,0.0,1.0,0.0
0.016525984,79.0,0.0,1.0,0.0
0.013601065,80.0,0.0,1.0,0.0
0.016130447,81.0,0.0,1.0,0.0
0.023980141,82.0,0.0,1.0,0.0
0.014648437,83.0,0.0,1.0,0.0
0.01717496,84.0,0.0,1.0,0.0
0.027628183,87.0,2.0,2.0,1.0
0.023465872,88.0,0.0,1.0,0.0
0.016304254,90.0,1.0,2.0,0.0
0.01221466,91.0,0.0,1.0,0.0
0.016092777,94.0,2.0,2.0,1.0
0.02035284,95.0,0.0,1.0,0.0
0.019653559,98.0,2.0,2.0,1.0
0.020158768,101.0,2.0,2.0,1.0
0.021068573,102.0,0.0,1.0,0.0
0.019845247,103.0,0.0,1.0,0.0
0.021515847,106.0,2.0,2.0,1.0
0.027994156,107.0,0.0,1.0,0.0
0.015605212,108.0,0.0,1.0,0.0
0.025523424,111.0,2.0,2.0,1.0
0.02867961,112.0,0.0,1.0,0.0
0.021205425,115.0,2.0,2.0,1.0
0.022547007,116.0,0.0,1.0,0.0
0.016200304,117.0,0.0,1.0,0.0
0.018826246,120.0,2.0,2.0,1.0
0.017895222,123.0,2.0,2.0,1.0
0.02627635,124.0,0.0,1.0,0.0
0.026715041,127.0,2.0,2.0,1.0
0.027322293,128.0,0.0,1.0,0.0
0.032383681,131.0,2.0,2.0,1.0
0.028366566,132.0,0.0,1.0,0.0
0.02863121,135.0,2.0,2.0,1.0
0.023195743,136.0,0.0,1.0,0.0
0.022036552,139.0,2.0,2.0,1.0
0.03511262,140.0,0.0,1.0,0.0
0.037919998,143.0,2.0,2.0,1.0
0.02566123,146.0,2.0,2.0,1.0
0.038158656,147.0,0.0,1.0,0.0
0.024291515,149.0,1.0,2.0,0.0
0.029019832,150.0,0.0,1.0,0.0
0.037929774,151.0,0.0,1.0,0.0
0.035033226,152.0,0.0,1.0,0.0
0.040391922,153.0,0.0,1.0,0.0
0.039323806,154.0,0.0,1.0,0.0
0.042210817,155.0,0.0,1.0,0.0
0.056617975,156.0,0.0,1.0,0.0
0.050915241,157.0,0.0,1.0,0.0
0.05474329,158.0,0.0,1.0,0.0
0.056702614,159.0,0.0,1.0,0.0
0.061906815,160.0,0.0,1.0,0.0
0.054965496,161.0,0.0,1.0,0.0
0.054078102,162.0,0.0,1.0,0.0
0.05335641,163.0,0.0,1.0,0.0
0.036896705,166.0,2.0,2.0,1.0
0.040595293,167.0,0.0,1.0,0.0
0.043757439,169.0,1.0,2.0,0.0
0.039604902,170.0,0.0,1.0,0.0
0.040887118,173.0,2.0,2.0,1.0
0.039609433,176.0,2.0,2.0,1.0
0.038733959,177.0,0.0,1.0,0.0
0.044363498,178.0,0.0,1.0,0.0
0.049394846,181.0,2.0,2.0,1.0
0.04941535,184.0,2.0,2.0,1.0
0.05207181,185.0,0.0,1.0,0.0
0.050197362,188.0,2.0,2.0,1.0
0.046582937,189.0,0.0,1.0,0.0
0.052055598,192.0,2.0,2.0,1.0
0.061342239,193.0,0.0,1.0,0.0
0.047718287,196.0,2.0,2.0,1.0
0.050414086,199.0,2.0,2.0,1.0
0.046265125,200.0,0.0,1.0,0.0
0.055619478,203.0,2.0,2.0,1.0
0.066389323,204.0,0.0,1.0,0.0
0.060996771,207.0,2.0,2.0,1.0
0.054090262,210.0,2.0,2.0,1.0
0.055368423,211.0,0.0,1.0,0.0
0.068892479,212.0,0.0,1.0,0.0
0.05450821,215.0,2.0,2.0,1.0
0.068814278,218.0,2.0,2.0,1.0
0.060370446,219.0,0.0,1.0,0.0
0.054426908,222.0,2.0,2.0,1.0
0.058235883,223.0,0.0,1.0,0.0
0.064620733,226.0,2.0,2.0,1.0
0.06415987,228.0,1.0,2.0,0.0
0.059214831,229.0,0.0,1.0,0.0
0.066919565,230.0,0.0,1.0,0.0
0.070539951,233.0,2.0,2.0,1.0
0.078202248,234.0,0.0,1.0,0.0
0.071732045,235.0,0.0,1.0,0.0
0.06205082,236.0,0.0,1.0,0.0
0.069093705,237.0,0.0,1.0,0.0
0.067153693,238.0,0.0,1.0,0.0
0.072942734,239.0,0.0,1.0,0.0
0.115190982,240.0,0.0,1.0,0.0
0.097282648,241.0,0.0,1.0,0.0
0.072034359,242.0,0.0,1.0,0.0
0.071626664,243.0,0.0,1.0,0.0
0.07655859,244.0,0.0,1.0,0.0
0.076284885,245.0,0.0,1.0,0.0
0.082581281,246.0,0.0,1.0,0.0
0.075516701,247.0,0.0,1.0,0.0
0.081685781,248.0,0.0,1.0,0.0
0.085719823,249.0,0.0,1.0,0.0
0.077418327,250.0,0.0,1.0,0.0
0.128235578,251.0,0.0,1.0,0.0
0.128180266,252.0,0.0,1.0,0.0
0.123845339,253.0,0.0,1.0,0.0
0.122374535,254.0,0.0,1.0,0.0
0.126276731,255.0,0.0,1.0,0.0
0.131661415,256.0,0.0,1.0,0.0
0.123013497,257.0,0.0,1.0,0.0
0.136945248,260.0,2.0,2.0,1.0
0.095247031,261.0,0.0,1.0,0.0
0.102769852,264.0,2.0,2.0,1.0
0.092761516,265.0,0.0,1.0,0.0
0.085015774,268.0,2.0,2.0,1.0
0.094670057,269.0,0.0,1.0,0.0
0.101243496,272.0,2.0,2.0,1.0
0.11151123,275.0,2.0,2.0,1.0
0.100498438,276.0,0.0,1.0,0.0
0.106172085,277.0,0.0,1.0,0.0
0.100182294,280.0,2.0,2.0,1.0
0.109377384,283.0,2.0,2.0,1.0
0.133532047,286.0,2.0,2.0,1.0
0.195348739,287.0,0.0,1.0,0.0
0.131155729,288.0,0.0,1.0,0.0
0.106405497,291.0,2.0,2.0,1.0
0.108159542,294.0,2.0,2.0,1.0
0.110711813,295.0,0.0,1.0,0.0
0.101156711,298.0,2.0,2.0,1.0
0.112937689,299.0,0.0,1.0,0.0
