21.482464524452883,4.463759481855259,1.570351459091026,0.0,3.5500000000000003,0.0,11
33.93406107592078,-2.5510809518287547,0.4559705923422965,0.0,1.1,0.0,23
44.47289049336901,-4.4295043783827435,1.2924406435920024,0.0,2.3000000000000003,0.0,33
52.70284601603489,23.299713008732123,0.3258972915828503,0.0,1.3,0.0,55
32.68208299680232,38.447494438046924,0.5252769230253191,0.0,2.0,0.0,83
25.462757794432612,26.13544544998691,0.6242875803855767,0.0,1.6,0.0,99
43.074751566279815,8.09692890001288,0.8914791769239299,0.0,1.9000000000000001,0.0,126
25.191245617354358,23.200733808569613,-0.5317160632237689,0.0,1.8,0.0,178
18.088333882547733,11.601716557839449,-0.47211340142888025,0.0,1.35,0.0,194
28.538553923854085,2.722812806902903,0.24916811227549934,0.0,1.1500000000000001,0.0,211
35.51156779463831,-0.3294718512541013,0.016050034178078376,0.0,1.5,0.0,217
