0.4305856595747173,0.2756947036832571,0.0,1.0,0.0,0.0,0.0,77629
1.3662638320820406,1.2012605192139745,0.0,1.0,0.0,0.0,0.0,77701
2.4836842351360247,2.244879866950214,0.0,1.0,0.0,0.0,0.0,77778
4.464992594905198,3.2270716475322843,0.0,1.0,0.0,0.0,0.0,77855
7.2033181109,3.5867505185306072,0.0,1.0,0.0,0.0,0.0,77930
10.490592711954378,3.9292628411203623,0.0,1.0,0.0,0.0,0.0,78008
13.929965511197224,3.5901032583788037,0.0,1.0,0.0,0.0,0.0,78081
16.922920671408065,2.603208849206567,0.0,1.0,0.0,0.0,0.0,78158
20.390669933753088,0.9463868960738182,0.0,1.0,0.0,0.0,0.0,78235
22.909225534414873,-0.7264062352478504,0.0,1.0,0.0,0.0,0.0,78311
25.38969224866014,-2.6977561824023724,0.0,1.0,0.0,0.0,0.0,78386
28.65854582132306,-5.346192755736411,0.0,1.0,0.0,0.0,0.0,78462
32.31109867792111,-7.237730666063726,0.0,1.0,0.0,0.0,0.0,78539
35.55092868220527,-9.08856853749603,0.0,1.0,0.0,0.0,0.0,78615
38.52641346794553,-11.209051664918661,0.0,1.0,0.0,0.0,0.0,78691
41.48569691949524,-12.88436437677592,0.0,1.0,0.0,0.0,0.0,78766
44.393039651215076,-14.208673901855946,0.0,1.0,0.0,0.0,0.0,78842
47.076802789699286,-15.039642336778343,0.0,1.0,0.0,0.0,0.0,78920
49.35659341071732,-15.532422946766019,0.0,1.0,0.0,0.0,0.0,78994
51.99879451049492,-14.414709287695587,0.0,1.0,0.0,0.0,0.0,79072
54.365492614451796,-12.991277904249728,0.0,1.0,0.0,0.0,0.0,79148
57.360344738001004,-10.802046869881451,0.0,1.0,0.0,0.0,0.0,79226
59.454186648945324,-8.069844259880483,0.0,1.0,0.0,0.0,0.0,79302
60.91917033039499,-5.546267183497548,0.0,1.0,0.0,0.0,0.0,79378
60.91917033039499,-5.546267183497548,0.0,1.0,0.0,0.0,0.0,79385
64.82015629729722,1.3378467792645097,0.0,1.0,0.0,0.0,0.0,79460
65.99744888476562,5.039640765637159,0.0,1.0,0.0,0.0,0.0,79539
65.7754334975034,7.9104130091145635,0.0,1.0,0.0,0.0,0.0,79613
64.51421787706204,10.279019432142377,0.0,1.0,0.0,0.0,0.0,79689
62.70878183923196,12.534946635365486,0.0,1.0,0.0,0.0,0.0,79766
61.0334681548411,15.51996892131865,0.0,1.0,0.0,0.0,0.0,79843
59.20002523774747,18.27635588031262,0.0,1.0,0.0,0.0,0.0,79920
56.96871702489443,20.66536726243794,0.0,1.0,0.0,0.0,0.0,79997
53.32692925259471,23.33735052961856,0.0,1.0,0.0,0.0,0.0,80076
50.00113453052472,25.12932386342436,0.0,1.0,0.0,0.0,0.0,80153
46.48990110983141,26.635950537398458,0.0,1.0,0.0,0.0,0.0,80232
42.85560117021669,28.026660823263228,0.0,1.0,0.0,0.0,0.0,80308
39.65390924969688,29.637427454814315,0.0,1.0,0.0,0.0,0.0,80384
36.88617563364096,31.431152028031647,0.0,1.0,0.0,0.0,0.0,80462
34.5939114006469,32.53640173841268,0.0,1.0,0.0,0.0,0.0,80540
31.657641070196405,33.042440643534064,0.0,1.0,0.0,0.0,0.0,80619
28.24902107845992,32.26830789167434,0.0,1.0,0.0,0.0,0.0,80694
25.942058981163427,30.011269053444266,0.0,1.0,0.0,0.0,0.0,80772
25.205752186942846,27.105615504086018,0.0,1.0,0.0,0.0,0.0,80851
25.54950094607193,23.310610651038587,0.0,1.0,0.0,0.0,0.0,80928
25.712162465322763,19.917626238428056,0.0,1.0,0.0,0.0,0.0,81006
