21.552194785283977,4.605393954623647,1.280886524621045,0.0,3.5500000000000003,0.0,11
33.93826242462466,-2.5780015110021823,0.48223392114460323,0.0,1.1,0.0,24
44.49042105954623,-4.360667593075256,1.2453535328242868,0.0,2.3000000000000003,0.0,34
52.6842594361441,23.292720895980636,0.3025317351744743,0.0,1.3,0.0,56
32.62226124373743,38.48691083975152,0.5305975576419337,0.0,2.0,0.0,84
25.538465215667685,26.06986860495903,0.5653977146344698,0.0,1.6,0.0,100
43.144076796994014,8.056990702107207,0.8806762465432675,0.0,1.9000000000000001,0.0,127
25.165699217311584,23.235559328260607,-0.5891339600511544,0.0,1.8,0.0,178
18.093558814075127,11.587872831922645,-0.48827689651801587,0.0,1.35,0.0,194
28.582133100051017,2.700721763415091,0.25205137222954155,0.0,1.1500000000000001,0.0,211
35.54149325188678,-0.35315574323175625,0.08769901098011806,0.0,1.5,0.0,217
