39.000000 55.238741 -9.939715 -0.315009 39.000000 58.629655 -9.982737 -0.315114
40.000000 55.479592 -9.682582 -0.296107 40.000000 58.824386 -9.650390 -0.296214
41.000000 57.166111 -7.788603 -0.317639 41.000000 60.218142 -7.492581 -0.317763
42.000000 58.639590 -6.227659 -0.324214 42.000000 61.458010 -5.701067 -0.324352
43.000000 58.987737 -5.709793 -0.313290 43.000000 61.729992 -5.098618 -0.313432
44.000000 60.655618 -3.742047 -0.328224 44.000000 63.132488 -2.893297 -0.328383
45.000000 62.310266 -1.467413 -0.293704 45.000000 64.499605 -0.393814 -0.293880
46.000000 62.610103 -0.794993 -0.316158 46.000000 64.717488 0.352101 -0.316338
47.000000 64.468154 3.679603 -0.344722 47.000000 66.092025 5.041463 -0.344923
48.000000 64.670574 4.400479 -0.322955 48.000000 66.220339 5.823293 -0.323159
49.000000 64.849052 5.050741 -0.326490 49.000000 66.337541 6.532107 -0.326696
50.000000 64.825826 7.996946 -0.318224 50.000000 66.073105 9.512019 -0.318434
51.000000 64.689191 8.372363 -0.359372 51.000000 65.907240 9.921992 -0.359581
52.000000 63.679913 10.075683 -0.345967 52.000000 64.787734 11.602051 -0.346170
53.000000 61.988262 12.085722 -0.301271 53.000000 62.982589 13.558343 -0.301463
54.000000 61.623895 12.284244 -0.301795 54.000000 62.613202 13.793982 -0.301984
55.000000 61.124349 12.587297 -0.296515 55.000000 62.106221 14.131414 -0.296700
56.000000 60.449158 13.004637 -0.330996 56.000000 61.421907 14.580532 -0.331176
57.000000 58.879345 13.824664 -0.304278 57.000000 59.847287 15.385220 -0.304447
58.000000 58.441717 13.997438 -0.327337 58.000000 59.420908 15.574365 -0.327503
59.000000 57.428938 14.518349 -0.300381 59.000000 58.414894 16.104750 -0.300538
60.000000 55.805871 15.437159 -0.323530 60.000000 56.795149 17.029840 -0.323676
61.000000 55.411135 15.659481 -0.320448 61.000000 56.413472 17.275632 -0.320591
62.000000 55.210479 15.747309 -0.333520 62.000000 56.227294 17.389145 -0.333662
63.000000 54.589363 16.213473 -0.313032 63.000000 55.623417 17.884434 -0.313170
64.000000 53.322733 17.434695 -0.320767 64.000000 54.386811 19.147880 -0.320896
65.000000 52.081711 18.406267 -0.297646 65.000000 53.178177 20.167483 -0.297767
66.000000 51.334483 19.010913 -0.305011 66.000000 52.461576 20.817301 -0.305127
67.000000 51.310140 18.989138 -0.304326 67.000000 52.455332 20.826571 -0.304442
68.000000 50.731896 19.586092 -0.306853 68.000000 51.913239 21.470366 -0.306965
69.000000 49.473009 20.713976 -0.309585 69.000000 50.711582 22.670194 -0.309690
70.000000 48.788924 21.230033 -0.323664 70.000000 50.066651 23.242323 -0.323764
71.000000 47.943653 21.727945 -0.353041 71.000000 49.259666 23.802067 -0.353135
72.000000 47.751848 21.818047 -0.317170 72.000000 49.087866 23.926302 -0.317263
73.000000 47.596930 21.881475 -0.315221 73.000000 48.952187 24.022911 -0.315314
74.000000 46.820694 22.302954 -0.313892 74.000000 48.214002 24.508367 -0.313979
75.000000 44.891532 23.459297 -0.281054 75.000000 46.362831 25.788070 -0.281127
76.000000 44.464910 23.668917 -0.349832 76.000000 45.960469 26.041007 -0.349903
77.000000 43.687998 24.125850 -0.329183 77.000000 45.222958 26.561564 -0.329248
78.000000 42.707200 25.086267 -0.342567 78.000000 44.308678 27.592656 -0.342627
79.000000 42.679649 25.106847 -0.302834 79.000000 44.283968 27.620939 -0.302894
80.000000 42.540658 25.245046 -0.309595 80.000000 44.155748 27.774440 -0.309653
81.000000 41.879048 26.015997 -0.333631 81.000000 43.548262 28.593887 -0.333686
82.000000 40.944344 26.886436 -0.320027 82.000000 42.674784 29.529611 -0.320077
83.000000 40.705936 27.045861 -0.310211 83.000000 42.447793 29.708048 -0.310259
84.000000 40.141409 27.372758 -0.312052 84.000000 41.908061 30.077674 -0.312097
85.000000 38.664107 28.044173 -0.327441 85.000000 40.490001 30.863094 -0.327474
86.000000 38.360960 28.136090 -0.287537 86.000000 40.199833 30.983606 -0.287568
87.000000 34.682762 29.181205 -0.299772 87.000000 36.620461 32.320646 -0.299776
88.000000 31.824732 28.422814 -0.315376 88.000000 33.715758 31.800787 -0.315353
89.000000 31.287993 28.097907 -0.299350 89.000000 33.159266 31.526900 -0.299321
90.000000 29.149659 25.979895 -0.305548 90.000000 30.855612 29.601988 -0.305495
91.000000 28.581966 24.093101 -0.310571 91.000000 30.133370 27.776661 -0.310509
92.000000 28.461727 23.383596 -0.305938 92.000000 29.956749 27.086224 -0.305872
93.000000 28.290501 20.944318 -0.312644 93.000000 29.574023 24.677663 -0.312570
94.000000 28.555772 19.153023 -0.313909 94.000000 29.679828 22.875651 -0.313832
95.000000 28.886193 18.350387 -0.312086 95.000000 29.939245 22.051676 -0.312010
96.000000 29.861475 15.871734 -0.303715 96.000000 30.678776 19.497379 -0.303640
97.000000 30.573567 14.275842 -0.312709 97.000000 31.237037 17.845604 -0.312635
98.000000 30.960487 13.699710 -0.313997 98.000000 31.569977 17.239714 -0.313925
99.000000 31.123799 13.482516 -0.310937 99.000000 31.705771 17.000028 -0.310866
100.000000 31.845134 12.402748 -0.308918 100.000000 32.304964 15.843409 -0.308849
101.000000 32.649003 11.326527 -0.319808 101.000000 32.987513 14.683436 -0.319743
102.000000 32.853858 11.126562 -0.311957 102.000000 33.171050 14.460930 -0.311893
103.000000 33.625996 10.479778 -0.312650 103.000000 33.866998 13.729701 -0.312590
104.000000 33.848814 10.302186 -0.307432 104.000000 34.069183 13.524907 -0.307373
105.000000 35.043526 9.437020 -0.308701 105.000000 35.154142 12.521377 -0.308650
106.000000 35.343825 9.219722 -0.316510 106.000000 35.425855 12.264435 -0.316460
107.000000 37.250492 7.957804 -0.308039 107.000000 37.160805 10.770309 -0.308001
108.000000 38.831120 6.801978 -0.296241 108.000000 38.579637 9.415271 -0.296213
109.000000 39.104805 6.635627 -0.312495 109.000000 38.826056 9.205373 -0.312469
110.000000 39.961610 6.040729 -0.309426 110.000000 39.593405 8.493577 -0.309405
111.000000 39.976018 6.047032 -0.310442 111.000000 39.602660 8.485161 -0.310421
112.000000 41.021547 5.228836 -0.309887 112.000000 40.519508 7.518001 -0.309872
113.000000 41.258599 5.074541 -0.308235 113.000000 40.723730 7.315904 -0.308222
114.000000 41.983359 4.492455 -0.301046 114.000000 41.348821 6.620107 -0.301036
115.000000 43.222537 3.471490 -0.303489 115.000000 42.414497 5.410497 -0.303486
116.000000 43.732153 2.955371 -0.336779 116.000000 42.827158 4.801927 -0.336778
117.000000 44.570780 1.994399 -0.306510 117.000000 43.497177 3.703253 -0.306512
118.000000 44.596271 2.006976 -0.300836 118.000000 43.506642 3.686678 -0.300839
119.000000 45.975232 0.571381 -0.312511 119.000000 44.631467 2.031412 -0.312520
120.000000 46.541738 0.169854 -0.306861 120.000000 45.109632 1.520507 -0.306873
121.000000 47.586551 -0.502801 -0.304859 121.000000 46.017107 0.666357 -0.304877
122.000000 49.019904 -1.246817 -0.302508 122.000000 47.294670 -0.321466 -0.302535
123.000000 49.632845 -1.537489 -0.322757 123.000000 47.832064 -0.733565 -0.322788
124.000000 50.195869 -1.807340 -0.324352 124.000000 48.323083 -1.117680 -0.324387
125.000000 50.213555 -1.775035 -0.324352 125.000000 48.323083 -1.117680 -0.324387
126.000000 51.904729 -2.753426 -0.316688 126.000000 49.815656 -2.379750 -0.316733
127.000000 52.422106 -3.007221 -0.317579 127.000000 50.262737 -2.741115 -0.317627
128.000000 52.789694 -3.146210 -0.325360 128.000000 50.600639 -2.958346 -0.325410
129.000000 54.336183 -3.886706 -0.317384 129.000000 52.008602 -3.954592 -0.317445
130.000000 55.334726 -4.539785 -0.289608 130.000000 52.893384 -4.773248 -0.289675
131.000000 55.561811 -4.672581 -0.331189 131.000000 53.097535 -4.957602 -0.331257
132.000000 57.323571 -6.105277 -0.305746 132.000000 54.617514 -6.663160 -0.305823
133.000000 58.951902 -8.301913 -0.330862 133.000000 55.890477 -9.101696 -0.330945
134.000000 58.954312 -8.294917 -0.325872 134.000000 55.894438 -9.113666 -0.325955
135.000000 60.493660 -11.051095 -0.305934 135.000000 57.001491 -12.089042 -0.306020
136.000000 62.425049 -13.091908 -0.306431 136.000000 58.607456 -14.413944 -0.306527
137.000000 62.985948 -13.484020 -0.307310 137.000000 59.105012 -14.903676 -0.307409
138.000000 67.443803 -14.180920 -0.313338 138.000000 63.414322 -16.262412 -0.313471
139.000000 70.477204 -12.988622 -0.339005 139.000000 66.587946 -15.537041 -0.339167
140.000000 71.650349 -12.192040 -0.319443 140.000000 67.862352 -14.932588 -0.319618
141.000000 73.340537 -8.753571 -0.336681 141.000000 70.009474 -11.778776 -0.336881
142.000000 73.580915 -7.156711 -0.299201 142.000000 70.462268 -10.248739 -0.299408
143.000000 73.503537 -6.016106 -0.349583 143.000000 70.535022 -9.128338 -0.349793
144.000000 72.476843 -3.544922 -0.294294 144.000000 69.829817 -6.568340 -0.294503
145.000000 71.932213 -2.731854 -0.297467 145.000000 69.390579 -5.715282 -0.297674
146.000000 70.693034 -1.199625 -0.300217 146.000000 68.343911 -4.067846 -0.300419
147.000000 68.400472 0.427911 -0.305704 147.000000 66.256013 -2.208194 -0.305891
148.000000 67.804504 0.628494 -0.295376 148.000000 65.687857 -1.963968 -0.295559
149.000000 65.969535 0.717100 -0.300390 149.000000 63.875101 -1.698283 -0.300558
150.000000 60.820438 0.408427 -0.319338 150.000000 58.723996 -1.482399 -0.319462
151.000000 60.087809 0.434843 -0.319477 151.000000 57.999783 -1.403008 -0.319595
152.000000 57.019332 1.039413 -0.306943 152.000000 55.010528 -0.512684 -0.307037
153.000000 55.753580 1.280592 -0.311957 153.000000 53.763612 -0.184767 -0.312041
154.000000 51.892568 2.482560 -0.312712 154.000000 50.028654 1.354043 -0.312767
155.000000 51.876036 2.519111 -0.313014 155.000000 50.012650 1.363440 -0.313068
156.000000 51.536626 2.737135 -0.308319 156.000000 49.693297 1.584989 -0.308371
157.000000 50.055507 3.423609 -0.315900 157.000000 48.284345 2.385607 -0.315941
158.000000 48.443258 4.097688 -0.308692 158.000000 46.752046 3.197378 -0.308721
159.000000 48.124822 4.289383 -0.295087 159.000000 46.466539 3.409208 -0.295115
160.000000 47.326318 4.534202 -0.299439 160.000000 45.709111 3.722396 -0.299461
161.000000 46.078734 5.209688 -0.333849 161.000000 44.555866 4.518385 -0.333862
162.000000 45.602958 5.469717 -0.305746 162.000000 44.128667 4.822778 -0.305757
163.000000 45.310939 5.650077 -0.319701 163.000000 43.876551 5.029216 -0.319709
164.000000 44.354483 6.352875 -0.310337 164.000000 43.019353 5.825809 -0.310340
165.000000 43.484002 7.084726 -0.302336 165.000000 42.251702 6.643141 -0.302335
166.000000 43.461453 7.083291 -0.302336 166.000000 42.251702 6.643141 -0.302335
167.000000 42.491833 8.184527 -0.313694 167.000000 41.425738 7.839121 -0.313688
168.000000 42.306626 8.379730 -0.289620 168.000000 41.287030 8.053482 -0.289613
169.000000 41.687980 9.027247 -0.314055 169.000000 40.764998 8.763002 -0.314045
170.000000 41.594126 9.090619 -0.307608 170.000000 40.703475 8.835530 -0.307597
171.000000 40.447191 10.056381 -0.330106 171.000000 39.689218 9.915361 -0.330089
172.000000 39.291504 11.122334 -0.314240 172.000000 38.673827 11.091511 -0.314216
173.000000 39.039059 11.322572 -0.311011 173.000000 38.464787 11.309306 -0.310986
174.000000 37.818797 12.264114 -0.377823 174.000000 37.369710 12.363844 -0.377790
175.000000 37.475608 12.506636 -0.360001 175.000000 37.074308 12.630603 -0.359966
176.000000 36.413996 13.228652 -0.315159 176.000000 36.113180 13.446953 -0.315118
177.000000 36.263978 13.308993 -0.294698 177.000000 35.993049 13.530036 -0.294657
178.000000 34.601299 14.392812 -0.328150 178.000000 34.468603 14.762491 -0.328097
179.000000 33.511948 15.060896 -0.304629 179.000000 33.439289 15.530978 -0.304569
180.000000 33.523278 15.066440 -0.304629 180.000000 33.439289 15.530978 -0.304569
181.000000 32.148572 15.758980 -0.329309 181.000000 32.121253 16.342599 -0.329240
182.000000 29.624772 16.362523 -0.301369 182.000000 29.650284 17.177535 -0.301280
183.000000 26.212442 15.087395 -0.318211 183.000000 26.110526 16.229865 -0.318090
184.000000 25.667110 14.765111 -0.311363 184.000000 25.516789 15.949257 -0.311236
185.000000 25.685571 14.781049 -0.311363 185.000000 25.516789 15.949257 -0.311236
186.000000 23.677811 12.588923 -0.303250 186.000000 23.296166 13.969195 -0.303100
187.000000 22.800241 10.160620 -0.313998 187.000000 22.177616 11.641786 -0.313833
188.000000 22.806440 10.158631 -0.313998 188.000000 22.177616 11.641786 -0.313833
189.000000 22.687197 7.320974 -0.293997 189.000000 21.776186 8.831931 -0.293822
190.000000 23.156833 5.250138 -0.297406 190.000000 22.036934 6.728112 -0.297229
191.000000 23.338448 4.740065 -0.341391 191.000000 22.162255 6.205789 -0.341215
192.000000 24.670627 2.285299 -0.306005 192.000000 23.248451 3.638471 -0.305832
193.000000 25.727015 1.049309 -0.321310 193.000000 24.177039 2.311676 -0.321143
194.000000 26.568372 0.140120 -0.290553 194.000000 24.923118 1.331380 -0.290390
195.000000 26.728931 -0.093452 -0.306226 195.000000 25.054104 1.087258 -0.306064
196.000000 27.508890 -1.059715 -0.292698 196.000000 25.724427 0.093959 -0.292539
197.000000 28.731820 -2.074686 -0.309184 197.000000 26.827495 -0.991911 -0.309033
198.000000 29.445747 -2.528075 -0.312452 198.000000 27.473193 -1.470883 -0.312305
199.000000 29.475795 -2.562099 -0.312452 199.000000 27.473193 -1.470883 -0.312305
200.000000 30.886695 -3.468827 -0.297308 200.000000 28.776076 -2.453652 -0.297170
201.000000 31.354205 -3.816242 -0.326838 201.000000 29.181460 -2.802844 -0.326703
202.000000 31.951963 -4.267533 -0.311738 202.000000 29.707182 -3.263904 -0.311607
203.000000 33.063720 -5.049178 -0.299347 203.000000 30.714872 -4.097067 -0.299223
204.000000 33.797602 -5.529624 -0.308698 204.000000 31.366582 -4.600133 -0.308578
205.000000 33.855038 -5.568330 -0.316287 205.000000 31.376327 -4.607781 -0.316167
206.000000 35.110553 -6.353500 -0.319268 206.000000 32.521862 -5.447986 -0.319156
207.000000 36.751118 -7.247010 -0.308095 207.000000 34.049106 -6.410609 -0.307995
208.000000 37.139671 -7.505405 -0.306079 208.000000 34.372009 -6.643839 -0.305981
209.000000 38.348292 -8.198989 -0.310428 209.000000 35.476833 -7.368059 -0.310338
210.000000 38.420859 -8.255095 -0.299400 210.000000 35.487070 -7.375194 -0.299310
211.000000 39.087481 -8.697931 -0.313490 211.000000 36.059219 -7.803548 -0.313405
212.000000 39.573668 -8.936038 -0.319029 212.000000 36.459676 -8.009524 -0.318946
213.000000 42.275140 -10.105969 -0.321038 213.000000 39.005486 -9.278547 -0.320975
214.000000 43.486568 -10.628911 -0.313106 214.000000 40.097501 -9.798204 -0.313051
215.000000 45.241214 -11.493738 -0.297985 215.000000 41.701200 -10.680789 -0.297942
216.000000 45.356225 -11.585888 -0.297985 216.000000 41.701200 -10.680789 -0.297942
217.000000 46.726950 -12.209773 -0.309230 217.000000 42.896197 -11.280443 -0.309196
218.000000 48.591371 -12.632155 -0.330504 218.000000 44.733650 -11.807642 -0.330485
219.000000 48.603867 -12.633753 -0.314013 219.000000 44.746039 -11.809940 -0.313994
220.000000 51.808328 -12.008934 -0.309594 220.000000 47.980724 -11.367519 -0.309604
221.000000 53.575846 -10.914777 -0.337044 221.000000 49.804648 -10.373830 -0.337072
222.000000 53.943943 -10.566909 -0.325360 222.000000 50.192351 -10.047394 -0.325392
